,МАРКА,t вып-обр,t обработка,t под током,t продувка,чист расход C,чист расход Cr,чист расход Mn,чист расход Si,чист расход V,температура первая,температура последняя,Ar (интенс.),эл. энергия (интенс.),произв жидкая сталь,произв количество обработок,расход газ Ar,сыпуч известь РП,сыпуч кокс пыль УСТК,сыпуч  кокс. мелочь КМ1,сыпуч  шпат плав.,ферспл CaC2,ферспл  FeV-80,ферспл  Mn5Si65Al0.5,ферспл SiMn18,ферспл  фх850А,эл. энергия,химсталь первый Al_1,химсталь первый C_1,химсталь первый Cr_1,химсталь первый Cu_1,химсталь первый Mn_1,химсталь первый Mo_1,химсталь первый N_1,химсталь первый Ni_1,химсталь первый P_1,химсталь первый S_1,химсталь первый Si_1,химсталь первый Ti_1,химсталь первый V_1,химсталь последний Al,химсталь последний C,химсталь последний Ca,химсталь последний Cr,химсталь последний Cu,химсталь последний Mn,химсталь последний Mo,химсталь последний N,химсталь последний Ni,химсталь последний P,химсталь последний S,химсталь последний Si,химсталь последний Ti,химсталь последний V,химшлак первый Al2O3_1,химшлак первый CaO_1,химшлак первый FeO_1,химшлак первый MgO_1,химшлак первый MnO_1,химшлак первый R_1,химшлак первый SiO2_1,химшлак последний Al2O3,химшлак последний CaO,химшлак последний FeO,химшлак последний MgO,химшлак последний MnO,химшлак последний R,химшлак последний SiO2,ln сыпуч известь РП
3929,Э76ХФ,20.0,131.1,30.5,131.1,0.25214000000000003,0.128592,0.136915,0.127746,0.0398247,1572.0,1591.0,6.0875723,12517.377049200002,115.1,1.0,26.601,0.091,0.02,0.294,0.040999999999999995,0.02,0.050166,0.14,0.213,0.22699999999999998,6363.0,0.002,0.474,0.33299999999999996,0.1,0.713,0.006,0.009000000000000001,0.075,0.009000000000000001,0.016,0.473,0.002,0.002,0.003,0.762,0.0002,0.41700000000000004,0.1,0.779,0.005,0.011000000000000001,0.077,0.01,0.011000000000000001,0.541,0.002,0.035,3.9,61.6,0.5,8.0,0.07,2.8,21.9,3.6,49.8,1.0,6.1,0.32,2.2,23.1,-2.396895772465287
3930,Э76ХФ,8.0,70.2333333,28.15,70.2333333,0.3585,0.11038599999999998,0.155252,0.138316,0.0379795,1616.0,1600.0,9.942287599999998,11584.369449400001,109.7,1.0,23.276,0.23699999999999996,0.05,0.373,0.052000000000000005,0.02,0.047814999999999996,0.14800000000000002,0.244,0.19399999999999998,5435.0,0.001,0.46399999999999997,0.321,0.10300000000000001,0.645,0.006,0.011000000000000001,0.075,0.008,0.019,0.44299999999999995,0.001,0.002,0.002,0.759,0.0004,0.41700000000000004,0.10099999999999999,0.7859999999999999,0.005,0.012,0.07400000000000001,0.01,0.013000000000000001,0.5589999999999999,0.002,0.036000000000000004,2.9,48.3,0.7,31.8,0.16,2.0,24.6,4.3,56.4,0.3,12.5,0.15,2.2,26.3,-1.439695137847006
3931,Э76ХФ,33.0,41.716666700000005,22.3666667,41.716666700000005,0.297255,0.096161,0.079203,0.12075899999999999,0.0395887,1546.0,1577.0,11.739192999999998,13367.213114799999,113.9,1.0,16.324,0.07899999999999999,0.05,0.303,0.053,0.02,0.049841,0.153,0.12300000000000001,0.16899999999999998,4983.0,0.002,0.499,0.33799999999999997,0.086,0.713,0.005,0.009000000000000001,0.064,0.008,0.017,0.462,0.002,0.002,0.002,0.762,0.0001,0.42,0.084,0.789,0.005,0.009000000000000001,0.064,0.009000000000000001,0.012,0.556,0.003,0.037000000000000005,3.4,58.1,1.1,11.3,0.3,2.3,25.7,4.4,49.5,1.0,9.7,0.14,2.2,22.6,-2.5383074265151158
3932,Э76ХФ,23.0,42.55,18.25,42.55,0.263845,0.104127,0.060626,0.09754299999999999,0.040249599999999996,1581.0,1583.0,13.6829612,11852.0547945,115.9,1.0,19.407,0.07800000000000001,0.05,0.261,0.079,0.02,0.050673,0.125,0.094,0.183,3605.0,0.002,0.534,0.33399999999999996,0.08199999999999999,0.7340000000000001,0.006999999999999999,0.006999999999999999,0.057999999999999996,0.012,0.018000000000000002,0.478,0.002,0.003,0.003,0.767,0.0001,0.42,0.08,0.785,0.006,0.009000000000000001,0.057999999999999996,0.013000000000000001,0.013999999999999999,0.562,0.003,0.037000000000000005,4.6,57.6,0.5,19.9,0.13,2.9,20.1,6.7,51.6,0.9,32.4,0.07,2.7,18.8,-2.551046452292545
3934,Э76ХФ,18.0,40.7,18.2,40.7,0.21881,0.13087000000000001,0.072661,0.105368,0.0403639,1557.0,1580.0,12.044226,12827.4725275,116.4,1.0,16.34,0.07800000000000001,0.05,0.2,0.08,0.02,0.050817,0.132,0.113,0.23,3891.0,0.002,0.578,0.311,0.081,0.722,0.005,0.009000000000000001,0.057,0.01,0.013999999999999999,0.475,0.002,0.003,0.003,0.7659999999999999,0.0002,0.42,0.08199999999999999,0.7879999999999999,0.004,0.01,0.059000000000000004,0.011000000000000001,0.012,0.568,0.003,0.037000000000000005,3.5,64.0,0.1,7.7,0.08,2.8,23.2,4.5,62.3,0.7,6.5,0.05,2.8,22.0,-2.551046452292545
3935,Э76ХФ,16.0,42.6833333,16.6666667,42.6833333,0.34556,0.13087000000000001,0.110305,0.11048,0.038927800000000005,1599.0,1592.0,10.873096400000001,11800.8,111.7,1.0,15.47,0.07800000000000001,0.05,0.355,0.054000000000000006,0.02,0.049009,0.124,0.17300000000000001,0.23,3278.0,0.002,0.474,0.304,0.09300000000000001,0.69,0.005,0.009000000000000001,0.057999999999999996,0.01,0.018000000000000002,0.469,0.002,0.002,0.002,0.7559999999999999,0.0001,0.418,0.09300000000000001,0.789,0.004,0.011000000000000001,0.059000000000000004,0.011000000000000001,0.015,0.569,0.003,0.037000000000000005,2.5,58.9,0.2,12.2,0.08,2.3,25.8,3.4,54.4,0.6,9.0,0.07,2.6,21.3,-2.551046452292545
3936,Э76ХФ,15.0,44.8333333,16.3166667,44.8333333,0.213825,0.129163,0.051082999999999996,0.089104,0.0394163,1589.0,1582.0,10.399182199999998,11976.710929500001,113.9,1.0,15.540999999999999,0.09600000000000002,0.05,0.195,0.08,0.02,0.049624,0.11599999999999999,0.079,0.22699999999999998,3257.0,0.002,0.593,0.313,0.073,0.746,0.004,0.008,0.057,0.013000000000000001,0.013999999999999999,0.493,0.003,0.003,0.003,0.768,0.0003,0.419,0.073,0.787,0.003,0.009000000000000001,0.057,0.013000000000000001,0.008,0.5660000000000001,0.003,0.037000000000000005,3.7,62.0,0.8,8.7,0.07,2.9,21.5,4.3,61.4,0.7,6.7,0.06,2.8,22.1,-2.3434070875143007
3937,Э76ХФ,16.0,41.033333299999995,18.4333333,41.033333299999995,0.26218,0.13656,0.085061,0.09904299999999999,0.0399334,1567.0,1574.0,10.9330626,12577.215189899998,115.1,1.0,14.954,0.052,0.05,0.252,0.08,0.02,0.050275,0.11699999999999999,0.133,0.24,3864.0,0.002,0.5379999999999999,0.301,0.078,0.7090000000000001,0.005,0.009000000000000001,0.066,0.011000000000000001,0.016,0.478,0.002,0.003,0.003,0.773,0.0002,0.414,0.077,0.782,0.004,0.01,0.066,0.012,0.012,0.565,0.003,0.036000000000000004,3.4,64.3,0.2,8.4,0.07,2.9,22.5,4.6,62.5,0.5,5.5,0.1,2.6,23.7,-2.9565115604007097
3938,Э76ХФ,10.0,42.3333333,17.65,42.3333333,0.38386,0.14225,0.14036500000000002,0.111575,0.0393592,1586.0,1572.0,6.9930709,12557.507082200002,113.5,1.0,9.868,0.07800000000000001,0.05,0.39899999999999997,0.053,0.02,0.049552,0.113,0.221,0.25,3694.0,0.001,0.433,0.303,0.092,0.665,0.006,0.01,0.065,0.008,0.017,0.462,0.002,0.003,0.003,0.775,0.0003,0.42100000000000004,0.091,0.7859999999999999,0.005,0.012,0.065,0.009000000000000001,0.013999999999999999,0.5760000000000001,0.003,0.037000000000000005,3.4,49.3,0.7,6.3,0.09,2.9,17.2,5.2,56.2,0.9,5.9,0.06,2.5,22.2,-2.551046452292545
3939,Э76ХФ,11.0,42.216666700000005,17.3666667,42.216666700000005,0.30526,0.12404200000000001,0.09779700000000001,0.110946,0.0396459,1581.0,1581.0,9.9671536,12033.397312899999,114.8,1.0,14.026,0.052,0.05,0.307,0.052000000000000005,0.02,0.049913,0.13,0.153,0.218,3483.0,0.002,0.498,0.319,0.08,0.7040000000000001,0.006,0.008,0.06,0.011000000000000001,0.015,0.469,0.002,0.003,0.003,0.757,0.0003,0.419,0.078,0.7879999999999999,0.005,0.011000000000000001,0.06,0.012,0.012,0.56,0.003,0.036000000000000004,3.8,64.1,0.2,8.2,0.08,2.8,22.7,5.0,57.1,0.7,14.5,0.11,2.4,24.0,-2.9565115604007097
3940,Э76ХФ,8.0,46.216666700000005,22.3333333,46.216666700000005,0.285585,0.117783,0.119092,0.07790599999999999,0.0386403,1568.0,1583.0,13.6069016,12608.0597015,111.7,1.0,20.811,0.13699999999999998,0.05,0.28300000000000003,0.09699999999999999,0.02,0.048647,0.07,0.188,0.207,4693.0,0.002,0.512,0.317,0.08199999999999999,0.6859999999999999,0.005,0.009000000000000001,0.062,0.008,0.013000000000000001,0.499,0.002,0.002,0.003,0.767,0.0002,0.41600000000000004,0.081,0.7909999999999999,0.004,0.01,0.062,0.008,0.009000000000000001,0.573,0.003,0.036000000000000004,2.9,63.8,0.6,12.3,0.08,3.1,20.4,2.6,60.0,0.4,9.1,0.07,2.2,26.8,-1.9877743531540122
3941,Э76ХФ,6.0,39.8666667,23.1666667,39.8666667,0.37856,0.14566400000000002,0.186695,0.11258499999999999,0.0401344,1542.0,1579.0,12.330475199999999,13493.5251799,113.8,1.0,16.218,0.159,0.05,0.39,0.096,0.02,0.050527999999999997,0.095,0.295,0.256,5210.0,0.002,0.441,0.299,0.096,0.625,0.005,0.01,0.062,0.006999999999999999,0.018000000000000002,0.46799999999999997,0.002,0.002,0.003,0.759,0.0002,0.424,0.098,0.8029999999999999,0.004,0.01,0.063,0.008,0.012,0.555,0.003,0.037000000000000005,3.4,62.3,0.3,7.0,0.08,2.7,22.8,3.9,57.3,0.6,5.6,0.09,2.8,19.9,-1.8388510767619055
3942,Э76ХФ,5.0,43.533333299999995,25.6666667,43.533333299999995,0.3906013,0.175252,0.217504,0.12036199999999998,0.0395601,1549.0,1592.0,9.583307199999998,13822.597402599999,115.3,1.0,13.587,0.147,0.05,0.38,0.073,0.02,0.049805,0.094,0.344,0.308,5913.0,0.002,0.43700000000000006,0.276,0.084,0.602,0.005,0.009000000000000001,0.054000000000000006,0.006,0.016,0.46299999999999997,0.002,0.002,0.003,0.763,0.0002,0.42,0.084,0.792,0.004,0.012,0.055,0.008,0.011000000000000001,0.56,0.003,0.036000000000000004,3.6,63.5,0.2,7.0,0.06,2.8,22.6,4.8,53.9,0.8,13.9,0.12,2.2,24.7,-1.9173226922034008
3943,Э76ХФ,5.0,45.533333299999995,22.9333333,45.533333299999995,0.344215,0.123473,0.102385,0.08823500000000001,0.0403639,1568.0,1596.0,9.7536404,13029.0697674,112.2,1.0,14.177999999999999,0.147,0.05,0.355,0.09,0.02,0.050817,0.09300000000000001,0.161,0.217,4980.0,0.002,0.457,0.322,0.106,0.698,0.006,0.009000000000000001,0.064,0.011000000000000001,0.017,0.48700000000000004,0.002,0.003,0.003,0.782,0.0002,0.426,0.105,0.789,0.005,0.011000000000000001,0.064,0.012,0.013999999999999999,0.565,0.003,0.038,3.5,64.9,0.3,7.4,0.08,3.1,21.1,4.9,55.2,0.6,13.9,0.11,2.4,23.1,-1.9173226922034008
3944,Э76ХФ,5.0,45.533333299999995,21.1666667,45.533333299999995,0.357925,0.139405,0.128025,0.121155,0.041800800000000006,1574.0,1595.0,9.7275168,13436.2204724,115.2,1.0,14.494000000000002,0.159,0.05,0.368,0.09300000000000001,0.02,0.052626,0.133,0.201,0.245,4740.0,0.002,0.495,0.304,0.102,0.6809999999999999,0.006,0.01,0.064,0.01,0.017,0.469,0.002,0.002,0.003,0.7490000000000001,0.0003,0.41700000000000004,0.10099999999999999,0.7879999999999999,0.005,0.012,0.065,0.01,0.011000000000000001,0.555,0.003,0.037000000000000005,3.6,63.5,0.7,8.0,0.11,3.0,21.2,4.2,62.5,1.0,6.8,0.11,2.7,22.9,-1.8388510767619055
3945,Э76ХФ,6.0,39.8833333,19.85,39.8833333,0.31647,0.134284,0.147188,0.108259,0.0388413,1583.0,1596.0,12.3254492,12592.4433249,112.0,1.0,16.386,0.086,0.05,0.317,0.096,0.02,0.0489,0.105,0.23199999999999998,0.23600000000000002,4166.0,0.002,0.518,0.304,0.09300000000000001,0.6579999999999999,0.005,0.008,0.062,0.01,0.018000000000000002,0.47600000000000003,0.002,0.003,0.004,0.754,0.0006,0.418,0.092,0.7929999999999999,0.005,0.01,0.062,0.011000000000000001,0.015,0.573,0.004,0.037000000000000005,3.2,63.6,0.4,7.8,0.1,2.9,22.0,3.6,63.4,0.2,5.1,0.05,2.8,22.9,-2.4534079827286295
3946,Э76ХФ,4.0,41.8666667,19.8166667,41.8666667,0.397825,0.153061,0.197628,0.128529,0.0400772,1598.0,1596.0,14.121258,12262.4053827,115.4,1.0,19.707,0.14500000000000002,0.05,0.41200000000000003,0.079,0.02,0.050456,0.115,0.312,0.26899999999999996,4050.0,0.002,0.44799999999999995,0.29,0.094,0.618,0.006999999999999999,0.012,0.075,0.008,0.018000000000000002,0.46299999999999997,0.001,0.002,0.003,0.774,0.0004,0.42,0.1,0.7979999999999999,0.006999999999999999,0.013000000000000001,0.076,0.008,0.012,0.564,0.003,0.036000000000000004,3.2,49.6,0.4,7.4,0.09,2.9,17.1,4.7,56.4,0.6,13.0,0.1,2.4,23.7,-1.9310215365615626
3947,Э76ХФ,8.0,43.85,26.733333299999998,43.85,0.2868127,0.126318,0.12771300000000002,0.104229,0.039876199999999994,1580.0,1632.0,12.4509245,13349.625935200002,113.8,1.0,17.957,0.253,0.05,0.27399999999999997,0.079,0.02,0.050203,0.107,0.201,0.222,5948.0,0.002,0.518,0.315,0.09699999999999999,0.682,0.008,0.008,0.081,0.011000000000000001,0.015,0.484,0.002,0.003,0.004,0.758,0.0005,0.42200000000000004,0.096,0.7959999999999999,0.006999999999999999,0.011000000000000001,0.081,0.012,0.01,0.5539999999999999,0.003,0.038,3.5,54.0,0.4,9.9,0.06,3.0,18.1,4.5,58.4,0.3,11.0,0.07,2.7,20.2,-1.374365790254617
3948,Э76ХФ,7.0,47.3833333,27.983333299999998,47.3833333,0.34868000000000005,0.120628,0.07783,0.080225,0.0395601,1568.0,1602.0,9.0336174,12090.7683145,113.2,1.0,13.839,0.07200000000000002,0.05,0.36200000000000004,0.124,0.02,0.049805,0.091,0.122,0.212,5639.0,0.002,0.503,0.32,0.102,0.73,0.006999999999999999,0.008,0.079,0.013999999999999999,0.017,0.49700000000000005,0.002,0.003,0.003,0.763,0.0002,0.42,0.099,0.794,0.006,0.011000000000000001,0.078,0.013000000000000001,0.012,0.574,0.004,0.037000000000000005,3.3,64.5,1.1,7.4,0.07,3.4,19.2,4.7,60.9,0.5,11.2,0.07,2.8,21.2,-2.6310891599660815
3949,Э76ХФ,13.0,46.3666667,26.883333299999997,46.3666667,0.2678922,0.12176600000000001,0.099924,0.124482,0.0399917,1538.0,1593.0,10.8847592,13953.6267824,116.1,1.0,16.823,0.171,0.05,0.249,0.105,0.02,0.050347,0.15,0.156,0.214,6252.0,0.002,0.537,0.321,0.10099999999999999,0.711,0.006999999999999999,0.009000000000000001,0.07,0.011000000000000001,0.015,0.47600000000000003,0.002,0.003,0.003,0.75,0.0003,0.42100000000000004,0.10099999999999999,0.792,0.006,0.011000000000000001,0.07,0.012,0.011000000000000001,0.551,0.003,0.037000000000000005,3.6,66.0,0.3,7.3,0.05,3.2,20.7,4.3,58.7,0.6,12.0,0.11,2.5,23.9,-1.7660917224794772
3950,Э76ХФ,14.0,49.533333299999995,19.95,49.533333299999995,0.3841802,0.132577,0.12579,0.10176,0.0392786,1599.0,1599.0,13.287474300000001,12929.3233083,112.1,1.0,21.57,0.12500000000000003,0.05,0.396,0.073,0.02,0.049407,0.10400000000000001,0.198,0.233,4299.0,0.001,0.45799999999999996,0.308,0.09699999999999999,0.679,0.01,0.009000000000000001,0.1,0.008,0.013999999999999999,0.473,0.002,0.002,0.003,0.763,0.0001,0.42100000000000004,0.09699999999999999,0.7909999999999999,0.009000000000000001,0.011000000000000001,0.1,0.009000000000000001,0.011000000000000001,0.575,0.003,0.037000000000000005,3.0,63.5,0.1,7.2,0.07,2.7,23.2,4.5,56.8,0.5,13.2,0.13,2.3,24.6,-2.0794415416798357
3951,Э76ХФ,13.0,47.5166667,24.05,47.5166667,0.450345,0.167855,0.22624499999999997,0.153195,0.040313699999999994,1593.0,1601.0,9.6221198,13324.740124700002,118.1,1.0,15.08,0.252,0.05,0.473,0.07400000000000001,0.02,0.050709,0.141,0.35700000000000004,0.295,5341.0,0.001,0.433,0.281,0.099,0.601,0.009000000000000001,0.009000000000000001,0.085,0.006999999999999999,0.015,0.435,0.001,0.002,0.003,0.75,0.0003,0.41700000000000004,0.09699999999999999,0.797,0.008,0.011000000000000001,0.085,0.009000000000000001,0.012,0.568,0.003,0.036000000000000004,5.8,54.0,0.5,30.1,0.11,2.8,19.3,8.0,53.9,0.6,16.1,0.07,2.7,19.6,-1.3783261914707137
3952,Э76ХФ,17.0,47.8833333,20.8333333,47.8833333,0.40055159999999995,0.142819,0.138848,0.110749,0.0410323,1590.0,1587.0,12.8629427,12876.48,117.8,1.0,20.277,0.19799999999999998,0.05,0.369,0.057999999999999996,0.02,0.051613,0.111,0.22,0.251,4471.0,0.002,0.441,0.303,0.114,0.67,0.006,0.009000000000000001,0.079,0.01,0.017,0.469,0.002,0.002,0.004,0.7559999999999999,0.0004,0.41700000000000004,0.111,0.7829999999999999,0.006,0.012,0.079,0.011000000000000001,0.011000000000000001,0.557,0.003,0.037000000000000005,4.0,62.9,0.2,8.5,0.07,2.7,23.0,5.9,58.3,0.7,10.1,0.08,2.7,21.6,-1.6194882482876019
3956,Э76ХФ,15.0,47.1666667,22.8666667,47.1666667,0.36643000000000003,0.09104,0.08694500000000001,0.095585,0.0400545,1586.0,1596.0,7.016753,10957.4344023,118.5,1.0,10.913,0.06300000000000001,0.05,0.389,0.11699999999999999,0.02,0.050383,0.11,0.13699999999999998,0.16,4176.0,0.002,0.483,0.344,0.096,0.71,0.006,0.011000000000000001,0.07,0.013000000000000001,0.016,0.48200000000000004,0.002,0.003,0.003,0.758,0.0002,0.415,0.096,0.777,0.005,0.011000000000000001,0.071,0.013999999999999999,0.011000000000000001,0.557,0.003,0.037000000000000005,3.6,55.3,0.7,4.7,0.09,2.9,18.9,4.5,58.7,0.6,6.4,0.13,2.3,25.5,-2.7646205525906042
3957,Э76ХФ,18.0,42.1833333,26.6666667,42.1833333,0.28025,0.111524,0.083302,0.134071,0.0386171,1560.0,1588.0,12.056515699999999,12145.5,113.0,1.0,16.782,0.17,0.05,0.27899999999999997,0.107,0.02,0.048575,0.171,0.13,0.196,5398.0,0.001,0.503,0.321,0.09,0.6990000000000001,0.006999999999999999,0.012,0.07,0.011000000000000001,0.016,0.43700000000000006,0.001,0.004,0.003,0.7759999999999999,0.0007,0.41600000000000004,0.091,0.779,0.006,0.011000000000000001,0.071,0.012,0.012,0.556,0.003,0.038,3.1,43.1,1.3,6.8,0.31,2.6,16.8,3.4,59.9,0.4,4.6,0.11,2.6,22.6,-1.7719568419318752
3958,Э76ХФ,23.0,45.3666667,23.966666699999998,45.3666667,0.3378272,0.12404200000000001,0.097631,0.068138,0.0389908,1532.0,1586.0,7.8685525,12772.739916600001,115.1,1.0,11.899000000000001,0.141,0.05,0.32799999999999996,0.11900000000000001,0.02,0.049045,0.063,0.155,0.218,5102.0,0.002,0.479,0.312,0.09699999999999999,0.698,0.009000000000000001,0.013999999999999999,0.098,0.01,0.013999999999999999,0.506,0.002,0.003,0.003,0.7509999999999999,0.0001,0.415,0.098,0.778,0.008,0.01,0.099,0.011000000000000001,0.01,0.5539999999999999,0.003,0.036000000000000004,3.4,65.2,0.6,10.5,0.09,3.2,20.3,4.3,56.8,1.0,9.4,0.22,2.3,24.3,-1.9589953886039688
3959,Э76ХФ,29.0,47.55,21.1833333,47.55,0.3136917,0.130301,0.084445,0.094885,0.0389908,1553.0,1586.0,9.8784765,11864.9881983,115.9,1.0,15.49,0.11800000000000002,0.05,0.294,0.076,0.02,0.049045,0.11,0.133,0.22899999999999998,4189.0,0.002,0.498,0.313,0.087,0.711,0.006999999999999999,0.009000000000000001,0.066,0.012,0.013000000000000001,0.485,0.002,0.003,0.004,0.759,0.0003,0.42,0.087,0.7809999999999999,0.006,0.01,0.067,0.013000000000000001,0.011000000000000001,0.564,0.003,0.036000000000000004,3.4,56.9,0.4,7.4,0.11,2.9,19.8,4.1,61.1,0.3,4.5,0.08,2.6,23.8,-2.137070654516472
3960,Э76ХФ,34.0,42.533333299999995,24.45,42.533333299999995,0.392385,0.12461099999999999,0.133436,0.087878,0.039163300000000005,1543.0,1588.0,9.912695900000001,12851.5337423,115.5,1.0,14.054,0.12600000000000003,0.05,0.413,0.076,0.02,0.049262,0.078,0.212,0.21899999999999997,5237.0,0.002,0.446,0.312,0.086,0.669,0.01,0.01,0.10400000000000001,0.008,0.012,0.47700000000000004,0.002,0.002,0.003,0.762,0.0002,0.413,0.086,0.782,0.009000000000000001,0.013000000000000001,0.10400000000000001,0.008,0.006999999999999999,0.5539999999999999,0.003,0.035,3.5,61.7,0.3,10.7,0.14,2.8,22.3,5.0,59.4,0.8,5.7,0.09,2.6,23.2,-2.071473372030659
3961,Э76ХФ,40.0,45.7,13.666666699999999,45.7,0.390835,0.133715,0.11900000000000001,0.114275,0.0404289,1567.0,1578.0,8.304859299999999,11296.097561,118.9,1.0,12.628,0.12600000000000003,0.05,0.41,0.046,0.02,0.050854,0.125,0.188,0.235,2573.0,0.002,0.425,0.311,0.09300000000000001,0.6890000000000001,0.008,0.01,0.07400000000000001,0.012,0.016,0.46799999999999997,0.002,0.003,0.003,0.764,0.0001,0.41600000000000004,0.096,0.782,0.006999999999999999,0.011000000000000001,0.07400000000000001,0.013000000000000001,0.013999999999999999,0.557,0.003,0.036000000000000004,3.5,56.0,0.8,8.6,0.1,3.0,18.7,4.2,59.3,1.0,8.9,0.21,2.4,25.0,-2.071473372030659
3962,Э76ХФ,43.0,41.533333299999995,18.9833333,41.533333299999995,0.39771999999999996,0.10811,0.124241,0.09501799999999999,0.0388469,1571.0,1580.0,12.3204655,11893.5908692,111.5,1.0,17.057000000000002,0.052,0.05,0.423,0.051,0.02,0.048864,0.09300000000000001,0.19699999999999998,0.19,3763.0,0.002,0.43700000000000006,0.325,0.105,0.6759999999999999,0.006999999999999999,0.009000000000000001,0.084,0.01,0.015,0.47600000000000003,0.002,0.002,0.003,0.76,0.0004,0.41700000000000004,0.106,0.7879999999999999,0.006,0.011000000000000001,0.084,0.011000000000000001,0.012,0.573,0.003,0.037000000000000005,3.6,61.4,0.4,7.6,0.12,2.5,24.2,4.1,54.0,0.5,3.8,0.06,2.8,19.1,-2.9565115604007097
3963,Э76ХФ,41.0,46.7,20.2,46.7,0.419175,0.137129,0.15443099999999998,0.18118800000000002,0.0397095,1569.0,1570.0,8.7860814,12359.4059406,114.7,1.0,13.677,0.174,0.05,0.44299999999999995,0.052000000000000005,0.02,0.049949,0.213,0.243,0.24100000000000002,4161.0,0.002,0.41600000000000004,0.306,0.11900000000000001,0.653,0.009000000000000001,0.008,0.08,0.01,0.018000000000000002,0.461,0.001,0.002,0.003,0.765,0.0002,0.41700000000000004,0.11800000000000001,0.7859999999999999,0.008,0.01,0.08,0.011000000000000001,0.012,0.5670000000000001,0.003,0.036000000000000004,4.3,55.9,0.7,10.8,0.11,2.7,20.9,4.9,53.2,0.9,6.4,0.09,2.6,20.4,-1.7486999797676082
3964,Э76ХФ,47.0,44.7,20.6666667,44.7,0.421425,0.134853,0.158663,0.140924,0.0397389,1568.0,1575.0,10.491275199999999,12774.1935484,115.5,1.0,15.632,0.09600000000000002,0.05,0.446,0.051,0.02,0.049986,0.149,0.251,0.237,4400.0,0.001,0.45299999999999996,0.309,0.126,0.642,0.011000000000000001,0.009000000000000001,0.109,0.01,0.018000000000000002,0.439,0.001,0.002,0.002,0.6859999999999999,0.0003,0.41200000000000003,0.124,0.7809999999999999,0.01,0.01,0.109,0.01,0.013999999999999999,0.5579999999999999,0.003,0.036000000000000004,2.9,58.4,0.5,11.0,0.12,2.2,26.3,3.9,59.1,0.7,5.9,0.15,2.2,27.0,-2.3434070875143007
3965,Э76ХФ,51.0,41.6833333,23.7,41.6833333,0.40068000000000004,0.151354,0.166825,0.111475,0.0404289,1543.0,1576.0,9.564974000000001,12949.3670886,116.4,1.0,13.29,0.09699999999999998,0.05,0.41700000000000004,0.03,0.02,0.050854,0.1,0.265,0.266,5115.0,0.001,0.424,0.29600000000000004,0.113,0.633,0.006999999999999999,0.009000000000000001,0.07200000000000001,0.009000000000000001,0.017,0.461,0.002,0.003,0.003,0.775,0.0001,0.419,0.11199999999999999,0.779,0.006,0.011000000000000001,0.071,0.01,0.013000000000000001,0.5670000000000001,0.003,0.037000000000000005,3.9,53.2,0.4,10.8,0.14,2.6,20.4,4.1,54.4,0.8,12.2,0.21,2.2,26.9,-2.3330443004787544
3966,Э76ХФ,47.0,40.55,19.5666667,40.55,0.34905,0.116076,0.08490199999999999,0.08594600000000001,0.0401411,1555.0,1578.0,8.134402,12741.0562181,116.4,1.0,10.995,0.023999999999999997,0.05,0.363,0.052000000000000005,0.02,0.050492,0.096,0.134,0.204,4155.0,0.002,0.46,0.322,0.092,0.7170000000000001,0.006999999999999999,0.008,0.08,0.013000000000000001,0.016,0.484,0.002,0.003,0.003,0.7709999999999999,0.0001,0.414,0.091,0.7829999999999999,0.006999999999999999,0.01,0.08,0.013000000000000001,0.013000000000000001,0.564,0.003,0.037000000000000005,3.6,60.5,1.1,12.9,0.12,2.7,22.1,4.8,55.4,0.9,4.9,0.09,2.8,19.6,-3.7297014486341915
3968,Э76ХФ,47.0,43.8666667,16.5,43.8666667,0.347475,0.12005899999999999,0.093471,0.11230799999999999,0.0399972,1586.0,1579.0,9.442477199999999,11756.3636364,115.8,1.0,13.807,0.06300000000000001,0.05,0.36,0.063,0.02,0.050311,0.133,0.147,0.21100000000000002,3233.0,0.002,0.457,0.318,0.10400000000000001,0.7020000000000001,0.01,0.008,0.092,0.01,0.013999999999999999,0.456,0.002,0.003,0.003,0.762,0.0002,0.41600000000000004,0.10400000000000001,0.784,0.01,0.01,0.09300000000000001,0.011000000000000001,0.01,0.556,0.003,0.037000000000000005,3.8,59.6,0.6,10.8,0.12,2.7,22.4,4.2,51.3,0.7,5.7,0.09,2.6,19.4,-2.7646205525906042
3969,Э76ХФ,48.0,41.85,20.4833333,41.85,0.34348,0.126318,0.11632,0.10380999999999999,0.0398534,1550.0,1576.0,16.0157706,13336.6965012,115.2,1.0,22.342,0.15800000000000003,0.05,0.353,0.053,0.02,0.05013,0.11,0.184,0.222,4553.0,0.002,0.462,0.314,0.10300000000000001,0.679,0.006999999999999999,0.008,0.071,0.01,0.015,0.465,0.002,0.003,0.004,0.775,0.0003,0.41700000000000004,0.10400000000000001,0.784,0.006,0.01,0.07200000000000001,0.011000000000000001,0.009000000000000001,0.552,0.003,0.037000000000000005,3.3,60.4,0.3,9.1,0.14,2.5,24.2,3.4,56.3,1.0,7.8,0.21,2.2,25.9,-1.8451602459551701
